"Erzkonservative in der AfD: Auf Stimmenfang bei Homophoben - Spiegel Online;;Sat, 18 Jan 2014 08:00:00 GMT;;https://www.spiegel.de/politik/deutschland/homophobie-in-der-afd-auf-stimmenfang-bei-den-erzkonservativen-a-944205.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"Rechtspopulismus: Burschenschafter setzen auf AfD - Spiegel Online;;Tue, 15 Apr 2014 07:00:00 GMT;;https://www.spiegel.de/lebenundlernen/uni/burschenschaften-und-afd-allianz-der-rechtspopulisten-a-962356.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"Europawahlkampf: AfD vergleicht EU mit Kim-Diktatur - Spiegel Online;;Mon, 28 Apr 2014 07:00:00 GMT;;https://www.spiegel.de/politik/deutschland/afd-wahlplakat-vergleicht-eu-mit-nordkorea-a-966606.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"Zoff bei der AfD: NRW-Landeschef Burger schmeißt hin - Spiegel Online;;Sat, 29 Mar 2014 07:00:00 GMT;;https://www.spiegel.de/politik/deutschland/afd-nrw-landeschef-joerg-burger-tritt-zurueck-a-961496.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"Europawahl 2014: Unionspolitiker hält Bündnis mit AfD für denkbar - Spiegel Online;;Mon, 26 May 2014 07:00:00 GMT;;https://www.spiegel.de/politik/deutschland/alternative-fuer-deutschland-unionspolitiker-will-koalition-mit-afd-a-971616.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"Mölzer-Abend der AfD in Leipzig: Sachsen-Wahlkampf am braunen Rand - Spiegel Online;;Fri, 15 Aug 2014 07:00:00 GMT;;https://www.spiegel.de/politik/deutschland/afd-laedt-zum-abend-mit-andreas-moelzer-in-leipzig-a-986281.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"Radtour mit der AfD in Sachsen: Viel Deutschland, wenig Alternativen - Spiegel Online;;Thu, 07 Aug 2014 07:00:00 GMT;;https://www.spiegel.de/politik/deutschland/afd-in-sachsen-frauke-petry-will-einzug-in-den-landtag-a-984920.html;;Sentiment(polarity=0.0, subjectivity=1.0)"
"Kurs der Union: Ex-Ministerpräsident Teufel hält Koalition mit der AfD für denkbar - Spiegel Online;;Sun, 17 Aug 2014 07:00:00 GMT;;https://www.spiegel.de/politik/deutschland/erwin-teufel-haelt-koalition-mit-der-afd-fuer-denkbar-auch-im-bund-a-986490.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"Wählerwanderung: AfD holt fast 900.000 Stimmen von der Konkurrenz - Spiegel Online;;Mon, 26 May 2014 07:00:00 GMT;;https://www.spiegel.de/politik/deutschland/afd-waehlerwanderung-alternative-fuer-deutschland-saugt-stimmen-ab-a-971022.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"Nach Behinderten-Beleidigung: Uni Dresden wirft AfD-Mann raus - Spiegel Online;;Thu, 26 Jun 2014 07:00:00 GMT;;https://www.spiegel.de/lebenundlernen/uni/uni-tu-dresden-afd-mann-thomas-hartung-wird-nicht-mehr-lehren-a-977603.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
