"Die AfD und ihre seltsame Außenpolitik - Tagesspiegel,""Wed, 05 Feb 2014 08:00:00 GMT"",https://www.tagesspiegel.de/meinung/alternative-fuer-deutschland-was-afd-und-linke-verbindet/9436088.html"
"Auftritt in Berlin-Zehlendorf: Die AfD-Basis jubelt Jürgen Elsässer zu - Bezirke - Berlin - Tagesspiegel,""Fri, 25 Apr 2014 07:00:00 GMT"",https://www.tagesspiegel.de/berlin/bezirke/steglitz-zehlendorf/auftritt-in-berlin-zehlendorf-die-afd-basis-jubelt-juergen-elsaesser-zu/9808318.html"
"Europawahlkampf Die umstrittenen Guerilla-Plakate der AfD-Basis - Tagesspiegel,""Tue, 29 Apr 2014 07:00:00 GMT"",https://www.tagesspiegel.de/politik/europawahlkampf-die-umstrittenen-guerilla-plakate-der-afd-basis/9821322.html"
"Knallhart konservativ - und bald die wichtigste Frau der AfD - Tagesspiegel,""Thu, 24 Apr 2014 07:00:00 GMT"",https://www.tagesspiegel.de/politik/beatrix-von-storch-knallhart-konservativ-und-bald-die-wichtigste-frau-der-afd/9795884.html"
"Junge Alternative für Deutschland gegen Feminismus - Tagesspiegel,""Tue, 18 Mar 2014 07:00:00 GMT"",https://www.tagesspiegel.de/politik/afd-jugend-gegen-feminismus-fuer-hausfrauen-und-gegen-vorstandschefinnen/9634926.html"
"Die AfD und die Regierung - Tagesspiegel,""Sat, 01 Feb 2014 08:00:00 GMT"",https://www.tagesspiegel.de/meinung/alternative-fuer-deutschland-darf-ein-afd-naher-wissenschaftler-sigmar-gabriel-beraten/9416782.html"
"Parteitag der AfD: Parteichef Bernd Lucke kritisiert Hitzlsperger Coming-Out - Tagesspiegel,""Sat, 11 Jan 2014 08:00:00 GMT"",https://www.tagesspiegel.de/politik/parteitag-der-afd-parteichef-bernd-lucke-kritisiert-hitzlsperger-coming-out/9318980.html"
"Alternative für Deutschland : Die AfD baut auf die Wirtschaft - Tagesspiegel,""Tue, 06 May 2014 07:00:00 GMT"",https://www.tagesspiegel.de/themen/agenda/alternative-fuer-deutschland-die-afd-baut-auf-die-wirtschaft/9847334.html"
"Die AfD und das Gute an der DDR - Tagesspiegel,""Tue, 05 Aug 2014 07:00:00 GMT"",https://www.tagesspiegel.de/politik/alternative-fuer-deutschland-die-afd-und-das-gute-an-der-ddr/10295344.html"
"Der neue Kampf zwischen AfD und CDU - Tagesspiegel,""Tue, 27 May 2014 07:00:00 GMT"",https://www.tagesspiegel.de/politik/europawahl-die-cdu-und-ihre-probleme-mit-der-afd/9953556.html"
